"Wall time" Loss
0.0 9.630882263183594
6.118066720167795 6.907871723175049
12.248655768235524 5.240982532501222
18.357219016551973 4.433746814727783
24.508676135540007 4.305638313293457
30.605866487820943 3.9793221950531006
36.719183854262035 4.022322654724121
42.8357261021932 3.988582849502564
48.95096577008565 3.9162051677703857
55.06199400027593 4.274607181549071
61.16592280069987 4.136734485626222
67.25842305024464 4.173441886901856
73.3678388675054 4.0426177978515625
79.45183929999669 4.726605415344238
85.551009786129 3.703725576400757
91.64158915281295 3.8311569690704346
97.74060813585918 3.77715516090393
103.82120510339738 3.749457359313965
109.94503546953202 3.821863174438477
116.0534902215004 3.687052011489868
122.13994813760122 4.076206684112549
128.27964390118916 4.0500993728637695
134.40446581840516 3.8898379802703857
140.4932099699974 3.847589254379273
146.60106571912766 3.786189794540405
152.7174726009369 3.7218816280364986
158.83344451983768 3.6809561252594
164.94967283805212 3.7253475189208975
171.03903313477835 3.686424970626831
177.13087818622589 3.876055240631104
183.21948110262554 2.538360834121704
189.3089366197586 2.315801858901977
195.5403835217158 2.1820447444915767
201.62770290374755 2.1158154010772705
207.71603330373765 2.0176076889038086
213.85179266929626 2.0058090686798096
219.9338671684265 1.940409541130066
226.02322123448053 1.9891213178634644
232.11065041621526 1.9134212732315063
238.17644823789595 1.9045705795288088
244.28045370181403 1.9334669113159182
250.4210705359777 1.906301736831665
256.53048592011135 1.936806082725525
262.6567499359449 1.920827031135559
268.7249726176262 1.9036158323287964
274.8401189525922 1.934658885002136
280.9494968175888 1.9144917726516724
287.04542400042214 1.9623923301696775
293.33222643534344 1.9534975290298464
299.4226075530052 1.9543009996414185
305.5426399509112 1.9917092323303225
311.6231852690379 1.9603400230407717
317.7277474999428 1.9949477910995483
323.8449547012647 1.9035946130752563
329.9360331217448 1.922059416770935
336.05007733503976 1.9263486862182615
342.17985088825225 1.930978894233704
348.30334613323214 1.964388728141785
354.4233979701996 1.9317480325698853
360.54876255194347 2.017922878265381
366.66718196868896 1.6572202444076538
372.76376063426335 1.6334867477416992
378.875098502636 1.6085211038589478
384.9791350166003 1.58903706073761
391.21414065361023 1.576752543449402
