"Wall time" Accuracy
0.0 0.202124685049057
6.431604901949565 0.21762964129447934
12.840613933404287 0.5032610297203064
19.236427382628122 0.5569581985473633
25.65003245274226 0.5979313254356384
32.07511805295944 0.5693221688270569
38.49488455454509 0.6400247812271118
44.89651638666789 0.6645526289939879
51.28854240179062 0.6867397427558899
57.718462602297464 0.6643925905227661
64.08689668575923 0.6776368618011475
70.49162530104319 0.6916413307189941
76.85264596939086 0.6891005039215088
83.25765485366186 0.6868798136711121
89.66004013617834 0.6860195398330688
96.05922893285751 0.627000629901886
102.46734651724498 0.6742757558822632
108.84837086598078 0.6749359965324402
115.25906238555908 0.7111475467681885
121.63139181931814 0.6616517305374146
128.03168450196583 0.7197102904319763
134.40318438212077 0.6974231600761414
140.76822775204977 0.7161691784858704
147.1786211490631 0.7116477489471436
153.56402865250905 0.7238116264343262
159.97122493187587 0.7202104926109314
166.38557063341142 0.6672534942626953
172.79545729955038 0.7270726561546326
179.1810671488444 0.7095270752906799
185.55395543575287 0.6394446492195129
191.96897011995316 0.8693181872367859
198.34648353258768 0.8770606517791748
204.88609288533527 0.8806017637252808
211.28051586945853 0.8803417086601257
217.68559086720148 0.8839828968048096
224.07765506505967 0.8826424479484558
230.48881220420202 0.8499919772148132
236.8567350188891 0.88370281457901
243.24578683376313 0.8808418512344359
249.65567693710327 0.8814420700073242
256.04554340044655 0.8812820315361023
262.40799523591994 0.8825424313545227
268.83017636934915 0.8793613910675049
275.2067674676577 0.8772206902503967
281.60704948504764 0.8819822072982788
287.94763061602913 0.8552336692810059
294.3585484147072 0.8753401041030884
300.7707181334496 0.8765804767608643
307.2749082326889 0.8665173053741455
313.67386519908905 0.8831826448440552
320.0697445869446 0.8763204216957092
326.48725955088935 0.8768405914306641
332.90024785200757 0.8791813254356384
339.29212110042573 0.8790813088417053
345.664660803477 0.8799616098403931
352.05351853370667 0.8817821741104126
358.4370251695315 0.8809819221496582
364.828430334727 0.8826424479484558
371.2209123214086 0.8817821741104126
377.58638958533606 0.8811019659042358
383.96355166832603 0.914752721786499
390.3476372996966 0.9181337952613832
396.72620055278145 0.9192341566085817
403.09498853286107 0.9207746386528016
409.65199361642203 0.9215949177742004
