"Wall time" Accuracy
0.0 0.22007042169570926
6.039873349666595 0.4438220262527466
12.090578552087148 0.553076982498169
18.14655708471934 0.5337308049201965
24.209642831484476 0.5970710515975952
30.236748135089876 0.5923095345497131
36.29361541668574 0.6505882143974304
42.32746405204137 0.6735555529594421
48.34998676776886 0.6841789484024048
54.380288883050284 0.690621018409729
60.38575318654378 0.6576304435729979
66.41182936827342 0.6861395835876465
72.43003420035045 0.68595951795578
78.46358768145244 0.6816381216049194
84.49520695209503 0.6598911881446838
90.52578589916229 0.7133882641792297
96.63851116498311 0.6725752353668213
102.65657643477122 0.7152888774871826
108.69561443328857 0.720490574836731
114.71130806605021 0.6907610297203064
120.72830023368199 0.6521686911582947
126.78180783192316 0.6778569221496582
132.78894388278326 0.7426776289939879
138.817234202226 0.7205305695533752
144.84981609980267 0.7113676667213441
150.8703252673149 0.7247519493103027
156.88426289955774 0.6916813254356384
162.89581193526587 0.7083266377449036
168.91197690169017 0.7146887183189392
174.9337589343389 0.7315340638160706
180.96407965024312 0.8686179518699646
186.99550216992697 0.8790612816810608
193.17079510291418 0.8836827874183655
199.19781665007272 0.8835827708244324
205.22899291912714 0.8818221688270569
211.24662191867827 0.8770206570625305
217.28695985078812 0.8788012266159058
223.3109649181366 0.8828825354576111
229.3545330007871 0.8782810568809509
235.372537000974 0.8755601644515991
241.40343183279037 0.8746799230575562
247.43279623587927 0.879501461982727
253.47290800412495 0.8767005205154419
259.5197132349014 0.8789812922477722
265.5486995538076 0.8735195398330688
271.5648553530375 0.8828825354576111
277.59147678613664 0.8736195564270021
283.6415611028671 0.8864636421203613
289.8475418488185 0.8760803341865541
295.9209188858668 0.8836227655410767
301.9409519195557 0.8621158599853516
307.98366860151293 0.8705585598945618
313.994050403436 0.8772206902503967
320.0055232167244 0.8704185485839844
326.0130010167758 0.8685779571533203
332.0381565650304 0.8814620971679688
338.06750923395157 0.8859835267066956
344.0969008525213 0.87884122133255
350.1241734822591 0.8825224041938782
356.1313301841418 0.8845030665397644
362.145015835762 0.9179737567901612
368.16146850188574 0.9191341400146484
374.1695805350939 0.9210547208786012
380.16726550261177 0.9228553175926208
386.3484940687815 0.924075722694397
