X Y
0.1399 0.0011111111111111111
0.13999988876529476 0.0011111111111111111
0.14009977753058955 0.0011111111111111111
0.14019966629588432 0.0011111111111111111
0.14029955506117908 0.0011111111111111111
0.14039944382647385 0.0011111111111111111
0.14049933259176864 0.0011111111111111111
0.1405992213570634 0.0011111111111111111
0.14069911012235817 0.0011111111111111111
0.14079899888765293 0.0011111111111111111
0.14089888765294772 0.0011111111111111111
0.1409987764182425 0.0011111111111111111
0.14109866518353725 0.0011111111111111111
0.14119855394883205 0.0011111111111111111
0.1412984427141268 0.0011111111111111111
0.14139833147942157 0.0011111111111111111
0.14149822024471634 0.0011111111111111111
0.14159810901001113 0.0011111111111111111
0.1416979977753059 0.0011111111111111111
0.14179788654060066 0.0011111111111111111
0.14189777530589542 0.0011111111111111111
0.14199766407119022 0.0011111111111111111
0.14209755283648498 0.0011111111111111111
0.14219744160177974 0.0011111111111111111
0.14229733036707454 0.0011111111111111111
0.1423972191323693 0.0011111111111111111
0.14249710789766407 0.0011111111111111111
0.14259699666295883 0.0011111111111111111
0.14269688542825362 0.0011111111111111111
0.1427967741935484 0.0011111111111111111
0.14289666295884315 0.0011111111111111111
0.14299655172413792 0.0011111111111111111
0.1430964404894327 0.0011111111111111111
0.14319632925472747 0.0011111111111111111
0.14329621802002224 0.0011111111111111111
0.143396106785317 0.0011111111111111111
0.1434959955506118 0.0011111111111111111
0.14359588431590656 0.0011111111111111111
0.14369577308120132 0.0011111111111111111
0.14379566184649611 0.0011111111111111111
0.14389555061179088 0.0011111111111111111
0.14399543937708564 0.0011111111111111111
0.1440953281423804 0.0011111111111111111
0.1441952169076752 0.0011111111111111111
0.14429510567296996 0.0011111111111111111
0.14439499443826473 0.0011111111111111111
0.14449488320355952 0.0011111111111111111
0.14459477196885429 0.0011111111111111111
0.14469466073414905 0.0011111111111111111
0.14479454949944381 0.0011111111111111111
0.1448944382647386 0.0011111111111111111
0.14499432703003337 0.0011111111111111111
0.14509421579532814 0.0011111111111111111
0.1451941045606229 0.0011111111111111111
0.1452939933259177 0.0011111111111111111
0.14539388209121246 0.0011111111111111111
0.14549377085650722 0.0011111111111111111
0.14559365962180199 0.0011111111111111111
0.14569354838709678 0.0011111111111111111
0.14579343715239154 0.0011111111111111111
0.1458933259176863 0.0011111111111111111
0.1459932146829811 0.0011111111111111111
0.14609310344827586 0.0011111111111111111
0.14619299221357063 0.0022222222222222222
0.1462928809788654 0.0022222222222222222
0.14639276974416018 0.0022222222222222222
0.14649265850945495 0.0022222222222222222
0.1465925472747497 0.0022222222222222222
0.14669243604004448 0.0033333333333333335
0.14679232480533927 0.0044444444444444444
0.14689221357063403 0.0044444444444444444
0.1469921023359288 0.0044444444444444444
0.1470919911012236 0.0044444444444444444
0.14719187986651835 0.0044444444444444444
0.14729176863181312 0.005555555555555556
0.14739165739710788 0.005555555555555556
0.14749154616240268 0.005555555555555556
0.14759143492769744 0.0077777777777777776
0.1476913236929922 0.01
0.14779121245828697 0.011111111111111112
0.14789110122358176 0.011111111111111112
0.14799098998887653 0.011111111111111112
0.1480908787541713 0.012222222222222223
0.14819076751946608 0.012222222222222223
0.14829065628476085 0.012222222222222223
0.1483905450500556 0.012222222222222223
0.14849043381535038 0.012222222222222223
0.14859032258064517 0.012222222222222223
0.14869021134593993 0.013333333333333334
0.1487901001112347 0.013333333333333334
0.14888998887652946 0.014444444444444444
0.14898987764182425 0.014444444444444444
0.14908976640711902 0.015555555555555555
0.14918965517241378 0.017777777777777778
0.14928954393770855 0.017777777777777778
0.14938943270300334 0.017777777777777778
0.1494893214682981 0.01888888888888889
0.14958921023359287 0.01888888888888889
0.14968909899888766 0.01888888888888889
0.14978898776418242 0.021111111111111112
0.1498888765294772 0.021111111111111112
0.14998876529477195 0.021111111111111112
0.15008865406006675 0.021111111111111112
0.1501885428253615 0.024444444444444446
0.15028843159065627 0.024444444444444446
0.15038832035595107 0.025555555555555557
0.15048820912124583 0.025555555555555557
0.1505880978865406 0.025555555555555557
0.15068798665183536 0.02666666666666667
0.15078787541713015 0.027777777777777776
0.15088776418242492 0.028888888888888888
0.15098765294771968 0.028888888888888888
0.15108754171301444 0.028888888888888888
0.15118743047830924 0.03
0.151287319243604 0.03111111111111111
0.15138720800889877 0.03111111111111111
0.15148709677419353 0.03111111111111111
0.15158698553948832 0.03222222222222222
0.1516868743047831 0.03222222222222222
0.15178676307007785 0.03222222222222222
0.15188665183537264 0.03222222222222222
0.1519865406006674 0.03333333333333333
0.15208642936596217 0.03333333333333333
0.15218631813125694 0.034444444444444444
0.15228620689655173 0.034444444444444444
0.1523860956618465 0.035555555555555556
0.15248598442714126 0.03666666666666667
0.15258587319243605 0.03777777777777778
0.15268576195773081 0.03777777777777778
0.15278565072302558 0.03777777777777778
0.15288553948832034 0.03888888888888889
0.15298542825361514 0.04
0.1530853170189099 0.04111111111111111
0.15318520578420466 0.04111111111111111
0.15328509454949943 0.04111111111111111
0.15338498331479422 0.04111111111111111
0.15348487208008899 0.04111111111111111
0.15358476084538375 0.042222222222222223
0.15368464961067851 0.044444444444444446
0.1537845383759733 0.044444444444444446
0.15388442714126807 0.04666666666666667
0.15398431590656284 0.04888888888888889
0.15408420467185763 0.05
0.1541840934371524 0.051111111111111114
0.15428398220244716 0.052222222222222225
0.15438387096774192 0.052222222222222225
0.1544837597330367 0.052222222222222225
0.15458364849833148 0.052222222222222225
0.15468353726362624 0.052222222222222225
0.154783426028921 0.05333333333333334
0.1548833147942158 0.05333333333333334
0.15498320355951056 0.05555555555555555
0.15508309232480533 0.05555555555555555
0.15518298109010012 0.056666666666666664
0.15528286985539488 0.056666666666666664
0.15538275862068965 0.056666666666666664
0.1554826473859844 0.057777777777777775
0.1555825361512792 0.058888888888888886
0.15568242491657397 0.058888888888888886
0.15578231368186873 0.06111111111111111
0.1558822024471635 0.06333333333333334
0.1559820912124583 0.06444444444444444
0.15608197997775305 0.06555555555555556
0.15618186874304782 0.06555555555555556
0.1562817575083426 0.06666666666666667
0.15638164627363738 0.06777777777777778
0.15648153503893214 0.06888888888888889
0.1565814238042269 0.07
0.1566813125695217 0.07111111111111111
0.15678120133481646 0.07111111111111111
0.15688109010011123 0.07111111111111111
0.156980978865406 0.07111111111111111
0.15708086763070078 0.07222222222222222
0.15718075639599555 0.07333333333333333
0.1572806451612903 0.07666666666666666
0.15738053392658508 0.07666666666666666
0.15748042269187987 0.07777777777777778
0.15758031145717463 0.07777777777777778
0.1576802002224694 0.07777777777777778
0.1577800889877642 0.07888888888888888
0.15787997775305895 0.0811111111111111
0.15797986651835372 0.0811111111111111
0.15807975528364848 0.0811111111111111
0.15817964404894327 0.08333333333333333
0.15827953281423804 0.08444444444444445
0.1583794215795328 0.08666666666666667
0.1584793103448276 0.08888888888888889
0.15857919911012236 0.09
0.15867908787541712 0.09111111111111111
0.1587789766407119 0.09333333333333334
0.15887886540600668 0.09444444444444444
0.15897875417130145 0.09444444444444444
0.1590786429365962 0.09555555555555556
0.15917853170189097 0.09777777777777778
0.15927842046718577 0.10111111111111111
0.15937830923248053 0.10222222222222223
0.1594781979977753 0.10444444444444445
0.15957808676307006 0.10555555555555556
0.15967797552836485 0.10666666666666667
0.15977786429365962 0.11
0.15987775305895438 0.1111111111111111
0.15997764182424917 0.11333333333333333
0.16007753058954394 0.11555555555555555
0.1601774193548387 0.11777777777777777
0.16027730812013347 0.11888888888888889
0.16037719688542826 0.12111111111111111
0.16047708565072302 0.12333333333333334
0.1605769744160178 0.12666666666666668
0.16067686318131258 0.12666666666666668
0.16077675194660734 0.12666666666666668
0.1608766407119021 0.13
0.16097652947719687 0.13
0.16107641824249164 0.1322222222222222
0.16117630700778643 0.13333333333333333
0.1612761957730812 0.13666666666666666
0.16137608453837596 0.13777777777777778
0.16147597330367075 0.1388888888888889
0.16157586206896551 0.1411111111111111
0.16167575083426028 0.1411111111111111
0.16177563959955504 0.14666666666666667
0.16187552836484984 0.14666666666666667
0.1619754171301446 0.14888888888888888
0.16207530589543936 0.1511111111111111
0.16217519466073416 0.15333333333333332
0.16227508342602892 0.15777777777777777
0.16237497219132369 0.15777777777777777
0.16247486095661845 0.1622222222222222
0.16257474972191324 0.16333333333333333
0.162674638487208 0.16666666666666666
0.16277452725250277 0.17
0.16287441601779756 0.17
0.16297430478309233 0.17333333333333334
0.1630741935483871 0.17666666666666667
0.16317408231368186 0.17888888888888888
0.16327397107897662 0.17888888888888888
0.1633738598442714 0.17888888888888888
0.16347374860956618 0.1811111111111111
0.16357363737486094 0.1811111111111111
0.16367352614015573 0.18222222222222223
0.1637734149054505 0.18222222222222223
0.16387330367074526 0.18555555555555556
0.16397319243604003 0.18888888888888888
0.16407308120133482 0.19333333333333333
0.16417296996662958 0.19666666666666666
0.16427285873192435 0.19777777777777777
0.16437274749721914 0.2011111111111111
0.1644726362625139 0.20666666666666667
0.16457252502780867 0.20777777777777778
0.16467241379310343 0.21
0.16477230255839823 0.21333333333333335
0.164872191323693 0.21888888888888888
0.16497208008898775 0.22666666666666666
0.16507196885428252 0.23333333333333334
0.1651718576195773 0.2388888888888889
0.16527174638487208 0.24222222222222223
0.16537163515016684 0.24444444444444444
0.1654715239154616 0.24444444444444444
0.1655714126807564 0.24888888888888888
0.16567130144605116 0.2544444444444444
0.16577119021134593 0.26
0.16587107897664072 0.2611111111111111
0.16597096774193548 0.2677777777777778
0.16607085650723025 0.27
0.166170745272525 0.27
0.1662706340378198 0.27
0.16637052280311457 0.2733333333333333
0.16647041156840933 0.27666666666666667
0.16657030033370412 0.2811111111111111
0.1666701890989989 0.2866666666666667
0.16677007786429365 0.2922222222222222
0.16686996662958842 0.29555555555555557
0.1669698553948832 0.29888888888888887
0.16706974416017797 0.30333333333333334
0.16716963292547274 0.30666666666666664
0.1672695216907675 0.31222222222222223
0.1673694104560623 0.31555555555555553
0.16746929922135706 0.31777777777777777
0.16756918798665182 0.32
